02,Urcel,3.55,49.5
02,Louatre,3.25,49.25
02,Barzy-en-thierache,3.75,50.0333
02,Conde-en-brie,3.55,49.0
02,Dampleux,3.15,49.25
02,Sommelans,3.3,49.1333
02,Pontruet,3.23333,49.9
02,Oigny-en-valois,3.13333,49.2167
02,Loupeigne,3.53333,49.25
02,Lhuys,3.55,49.2833
02,Eparcy,4.06667,49.8667
02,La chapelle-monthodon,3.63333,49.0167
02,Morsain,3.18333,49.45
02,Jaulgonne,3.53333,49.0833
02,Chermizy-ailles,3.73333,49.4667
02,Becquigny,3.46973,50.0173
02,Festieux,3.75,49.5167
02,Villers-les-guise,3.68333,49.9
02,Nampcelles-la-cour,4.0,49.7833
02,Montigny-en-arrouaise,3.48333,49.9
02,Berrieux,3.85,49.4833
02,Chigny,3.76667,49.9167
02,Muret-et-crouttes,3.41667,49.2833
02,Flavigny-le-grand-et-beaurain,3.66473,49.8909
02,Laon,3.61667,49.5667
02,Saint-clement,4.06667,49.7667
02,Dercy,3.68333,49.7
02,Anguilcourt-le-sart,3.43333,49.6833
02,Villers-en-prayeres,3.66667,49.3833
02,Chalandry,3.63333,49.6833
02,Laval-en-laonnois,3.6,49.5
02,Fressancourt,3.41667,49.6167
02,Le sourd,3.75,49.8667
02,Fontaine-notre-dame,3.43333,49.8833
02,Chery-chartreuve,3.61667,49.2667
02,Mortefontaine,3.07611,49.3317
02,Serain,3.36667,50.0167
02,Maast-et-violaine,3.45,49.2833
02,Neuville-sur-ailette,3.7,49.4667
02,Francilly-selency,3.23333,49.85
02,Bezu-le-guery,3.23333,49.0167
02,Marle,3.76667,49.7333
02,Leme,3.76667,49.8333
02,Cierges,3.6,49.1667
02,Craonne,3.78333,49.4333
02,Courtemont-varennes,3.55,49.0667
02,Pommiers,3.26667,49.4
02,Gland,3.46667,49.05
02,Landouzy-la-cour,3.98333,49.85
02,Montigny-les-conde,3.56667,48.9833
02,Leuilly-sous-coucy,3.33333,49.4833
02,Ploisy,3.3,49.3333
02,Serval,3.68333,49.35
02,Billy-sur-ourcq,3.3,49.2167
02,Ambrief,3.4,49.3167
02,Prisces,3.86667,49.7833
02,Roupy,3.18333,49.8167
02,Roncheres,3.6,49.15
02,Lugny,3.81667,49.7833
02,Chezy-en-orxois,3.18333,49.1333
02,Dhuizel,3.61667,49.3667
02,Etampes-sur-marne,3.41667,49.0333
02,Vaux-en-vermandois,3.15,49.8167
02,Boue,3.7,50.0167
02,La fere,3.36667,49.6667
02,Saint-michel,4.13333,49.9167
02,Castres,3.23333,49.8
02,Mesbrecourt-richecourt,3.55,49.7
02,Beugneux,3.41667,49.2333
02,Clermont-les-fermes,3.95,49.6667
02,Condren,3.28333,49.6167
02,Franqueville,3.80945,49.81
02,Arcy-sainte-restitue,3.46667,49.25
02,Burelles,3.9,49.7833
02,Rocourt-saint-martin,3.38333,49.15
02,Commenchon,3.16667,49.6333
02,Voulpaix,3.83333,49.8333
02,Bucy-les-cerny,3.51667,49.5833
02,Renansart,3.45,49.7167
02,Presles-et-boves,3.55,49.4
02,Lavaqueresse,3.70833,49.95
02,Cuffies,3.31667,49.4167
